Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,transaction_type,description_recovered,description_source,invoice_date_only,invoice_year,invoice_month,invoice_weekday,is_guest_transaction,price_category,is_special_transaction
495204,16200A,Unknown Product,-3,2010-01-21 16:39:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-21,2010,1,3,True,PRICE_ZERO,True
495205,20844,Unknown Product,-4,2010-01-21 16:41:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-21,2010,1,3,True,PRICE_ZERO,True
495207,21254,SET OF KITCHEN WALL  STICKERS,-12,2010-01-21 16:50:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-21,2010,1,3,True,PRICE_ZERO,True
495210,16044,POP-ART FLUORESCENT PENS,-1129,2010-01-21 16:58:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-21,2010,1,3,True,PRICE_ZERO,True
495211,16254,TRANSPARENT ACRYLIC TAPE DISPENSER,-109,2010-01-21 16:58:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-21,2010,1,3,True,PRICE_ZERO,True
495209,16051,TEATIME PENCIL W STAMP ASST,-378,2010-01-21 16:58:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-21,2010,1,3,True,PRICE_ZERO,True
495212,21325,Unknown Product,-2,2010-01-21 17:00:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-21,2010,1,3,True,PRICE_ZERO,True
495213,21406,SPOTTY CAT DOORSTOP,-8,2010-01-21 17:02:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-21,2010,1,3,True,PRICE_ZERO,True
495214,20937,Unknown Product,-170,2010-01-21 17:06:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-21,2010,1,3,True,PRICE_ZERO,True
495216,21753,Unknown Product,-2,2010-01-21 17:14:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-21,2010,1,3,True,PRICE_ZERO,True
495217,35813A,Unknown Product,-12,2010-01-21 17:27:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-21,2010,1,3,True,PRICE_ZERO,True
495219,37445A,Unknown Product,-1,2010-01-21 17:31:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-21,2010,1,3,True,PRICE_ZERO,True
495220,37445C,Unknown Product,-16,2010-01-21 17:31:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-21,2010,1,3,True,PRICE_ZERO,True
495218,37365Y,Unknown Product,-148,2010-01-21 17:31:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-21,2010,1,3,True,PRICE_ZERO,True
495221,37445D,Unknown Product,-10,2010-01-21 17:32:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-21,2010,1,3,True,PRICE_ZERO,True
495222,37350,Unknown Product,-121,2010-01-21 17:37:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-21,2010,1,3,True,PRICE_ZERO,True
495223,37353,Unknown Product,-179,2010-01-21 17:37:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-21,2010,1,3,True,PRICE_ZERO,True
495278,82093,HEART SHAPE BUTTON FRAME,-1,2010-01-22 11:42:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495296,37493C,Unknown Product,-36,2010-01-22 13:35:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495297,37493B,Unknown Product,-37,2010-01-22 13:36:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495298,37493D,Unknown Product,-44,2010-01-22 13:36:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495299,84874A,Unknown Product,-1,2010-01-22 13:38:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495301,84898E,Unknown Product,-7,2010-01-22 13:39:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495305,79023B,Unknown Product,-57,2010-01-22 14:06:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495306,84933B,LARGE PINK PEONY FOLDING STOOL,-8,2010-01-22 14:08:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495315,21348,PINK SPOTS CHOCOLATE NESTING BOXES,-45,2010-01-22 14:41:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495320,21493,VINTAGE DESIGN GIFT TAGS,-6,2010-01-22 15:40:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495321,21490,SET OF THREE 50'S GIFT WRAPS,-16,2010-01-22 15:41:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495323,72768,Unknown Product,-6,2010-01-22 15:46:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495324,44266F,Unknown Product,-2,2010-01-22 15:54:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495326,47581A,Unknown Product,-16,2010-01-22 15:55:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495325,47565,Unknown Product,-16,2010-01-22 15:55:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495327,79065B,Unknown Product,-2,2010-01-22 15:59:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495328,84344,Unknown Product,-8,2010-01-22 16:01:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495329,84494B,Unknown Product,-20,2010-01-22 16:01:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495337,84575A,PINK DOG CANNISTER,-14,2010-01-22 17:10:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495336,84681,Unknown Product,-36,2010-01-22 17:10:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495338,84630,FLOWERS AND BIRDS WALL PLAQUE,-38,2010-01-22 17:11:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495339,84555A,YELLOW VW BEETLE CERAMIC MONEY BOX,-19,2010-01-22 17:14:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-22,2010,1,4,True,PRICE_ZERO,True
495403,18096C,WHITE ROUND PORCELAIN TLIGHT HOLDER,-171,2010-01-25 09:45:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-25,2010,1,0,True,PRICE_ZERO,True
495410,72751D,Unknown Product,-20,2010-01-25 11:08:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-25,2010,1,0,True,PRICE_ZERO,True
495411,72234,Unknown Product,-66,2010-01-25 11:08:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-25,2010,1,0,True,PRICE_ZERO,True
495412,72715,SPHERICAL IVORY CANDLE,-30,2010-01-25 11:11:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-25,2010,1,0,True,PRICE_ZERO,True
495413,72697A,Unknown Product,-32,2010-01-25 11:15:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-25,2010,1,0,True,PRICE_ZERO,True
495464,72024HC,Unknown Product,-3669,2010-01-25 12:07:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-25,2010,1,0,True,PRICE_ZERO,True
495532,72739B,WHITE CHOCOLATE SCENT CANDLE,-211,2010-01-25 15:29:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-25,2010,1,0,True,PRICE_ZERO,True
495550,21496,WOODLAND CREATURES  WRAP,-200,2010-01-25 16:14:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-25,2010,1,0,True,PRICE_ZERO,True
495589,72739C,DARK CHOCOLATE SCENTCANDLE,-65,2010-01-26 10:23:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-26,2010,1,1,True,PRICE_ZERO,True
495594,72789,BASKET/8 SCENTED LOVE TOKEN CANDLES,-72,2010-01-26 10:29:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-26,2010,1,1,True,PRICE_ZERO,True
495874,85049C,ROMANTIC PINKS RIBBONS,-141,2010-01-27 11:25:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-27,2010,1,2,True,PRICE_ZERO,True
495876,16156A,Unknown Product,-12,2010-01-27 11:33:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-27,2010,1,2,True,PRICE_ZERO,True
495877,16169H,Unknown Product,-64,2010-01-27 11:33:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-27,2010,1,2,True,PRICE_ZERO,True
495878,21502,Unknown Product,-21,2010-01-27 11:37:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-27,2010,1,2,True,PRICE_ZERO,True
495879,21036,SET/2 TEA TOWELS MODERN VINTAGE,-12,2010-01-27 11:38:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-27,2010,1,2,True,PRICE_ZERO,True
495888,84706A,ENGLISH ROSE TABLE CLOCK,-6,2010-01-27 12:19:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-27,2010,1,2,True,PRICE_ZERO,True
495890,84706C,PINK FLOCK TABLE CLOCK,-9,2010-01-27 12:19:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-27,2010,1,2,True,PRICE_ZERO,True
495891,72753A,S/3 FLWR FAIRY LILLY CANDLES,-2,2010-01-27 12:20:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-27,2010,1,2,True,PRICE_ZERO,True
495892,82076,BEECH WOOD PHOTO FRAME,-26,2010-01-27 12:21:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-27,2010,1,2,True,PRICE_ZERO,True
495894,35822P,"ACRYLIC BEAD CHAIN, PINK",-3,2010-01-27 12:23:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-27,2010,1,2,True,PRICE_ZERO,True
495996,22168,Damages,-243,2010-01-28 11:41:00,0.0,,United Kingdom,RETURN,False,original,2010-01-28,2010,1,3,True,PRICE_ZERO,True
495997,85167A,WHITE GRAND BAROQUE PHOTO FRAME,-31,2010-01-28 11:42:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-28,2010,1,3,True,PRICE_ZERO,True
495998,72750D,F.FAIRY S/3 CANDLE/GLASS,-8,2010-01-28 11:44:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-28,2010,1,3,True,PRICE_ZERO,True
496005,84642,Unknown Product,-2,2010-01-28 12:30:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-28,2010,1,3,True,PRICE_ZERO,True
496006,84641,damages,-51,2010-01-28 12:30:00,0.0,,United Kingdom,RETURN,False,original,2010-01-28,2010,1,3,True,PRICE_ZERO,True
496079,47340A,Unknown Product,-1,2010-01-28 17:50:00,0.0,,United Kingdom,RETURN,False,unknown,2010-01-28,2010,1,3,True,PRICE_ZERO,True
496091,72740B,LARGE WHITE CHOCOLATE CANDLE,-76,2010-01-29 10:03:00,0.0,,United Kingdom,RETURN,True,recovered,2010-01-29,2010,1,4,True,PRICE_ZERO,True
496353,22139,RETROSPOT TEA SET CERAMIC 11 PC,-58,2010-02-01 09:47:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-01,2010,2,0,True,PRICE_ZERO,True
496364,84879,Dotcom multiples,-441,2010-02-01 11:15:00,0.0,,United Kingdom,RETURN,False,original,2010-02-01,2010,2,0,True,PRICE_ZERO,True
496482,22169,FAMILY ALBUM WHITE PICTURE FRAME,-16,2010-02-01 16:57:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-01,2010,2,0,True,PRICE_ZERO,True
496485,17120,Unknown Product,-1,2010-02-01 17:03:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-01,2010,2,0,True,PRICE_ZERO,True
496508,84520D,PACK OF 20 FAIRY CAKE PAPER NAPKINS,-284,2010-02-02 10:37:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-02,2010,2,1,True,PRICE_ZERO,True
496619,21479,WHITE SKULL HOT WATER BOTTLE,-1,2010-02-03 09:15:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496639,85193S,Unknown Product,-80,2010-02-03 11:13:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496645,21855,Unknown Product,-1,2010-02-03 12:03:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496646,16131,Unknown Product,-1,2010-02-03 12:14:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496648,20720,Unknown Product,-1,2010-02-03 12:15:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496647,18094A,Unknown Product,-1,2010-02-03 12:15:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496649,20879,TREE OF NOAH FESTIVE SCENTED CANDLE,-1,2010-02-03 12:16:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496650,21345,Unknown Product,-1,2010-02-03 12:19:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496653,21475,SWEETHEART CREAM STEEL FOLDIN CHAIR,-1,2010-02-03 12:31:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496660,21047,Unknown Product,-1,2010-02-03 12:36:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496678,21052,Unknown Product,-1,2010-02-03 12:51:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496707,21862,Unknown Product,-1,2010-02-03 13:47:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496708,21863,Unknown Product,-1,2010-02-03 13:47:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496709,40046C,PINK BUTTERFLY PAPER LAMPSHADE,-1,2010-02-03 13:51:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496711,72045A,Unknown Product,-1,2010-02-03 13:54:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496712,72748,Unknown Product,-1,2010-02-03 13:54:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496713,79064C,Unknown Product,-1,2010-02-03 13:55:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496714,79302C,Unknown Product,-1,2010-02-03 13:55:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496715,79302J,Unknown Product,-1,2010-02-03 13:57:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496716,79308B,MOSAIC CANDLE DISH BLUE PURPLE,-1,2010-02-03 13:57:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496717,84248E,Unknown Product,-1,2010-02-03 13:59:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496718,84933D,Unknown Product,-1,2010-02-03 14:02:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496720,85057,Unknown Product,-1,2010-02-03 14:03:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496721,90097,Unknown Product,-1,2010-02-03 14:03:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496722,DCGSSGIRL,GIRLS PARTY BAG,-1,2010-02-03 14:04:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496723,21489,BLUE WHITE SCARF HOT WATER BOTTLE,-1,2010-02-03 14:05:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496724,21835,Unknown Product,-1,2010-02-03 14:06:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496726,35818C,"ACRYLIC JEWEL ICICLE, CLEAR",-1,2010-02-03 14:21:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496731,72755A,Unknown Product,-1,2010-02-03 14:24:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496732,79333,Unknown Product,-1,2010-02-03 14:25:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496736,82576,Unknown Product,-1,2010-02-03 14:26:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496734,82096,Unknown Product,-1,2010-02-03 14:26:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496738,84567,FROSTED GLASS WITH SILVER SURROUND,-1,2010-02-03 14:27:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496740,DCGS0006,Unknown Product,-1,2010-02-03 14:28:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496741,DCGS0016,Unknown Product,-1,2010-02-03 14:29:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496742,DCGS0027,Unknown Product,-1,2010-02-03 14:29:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496744,DCGS0036,Unknown Product,-1,2010-02-03 14:35:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496746,DCGS0039,Unknown Product,-1,2010-02-03 14:36:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496747,16245B,Unknown Product,-2,2010-02-03 14:49:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496748,16222B,Unknown Product,-2,2010-02-03 14:50:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496749,17017,Unknown Product,-2,2010-02-03 14:51:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496751,18033,Unknown Product,-2,2010-02-03 14:52:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496752,21301,Unknown Product,-2,2010-02-03 14:56:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496753,21525,BEWARE OF THE CAT DOORMAT,-2,2010-02-03 14:57:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496754,21601,Unknown Product,-2,2010-02-03 14:58:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496755,35001C,HAND OPEN SHAPE CHROME,-2,2010-02-03 14:59:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496756,35232,Unknown Product,-2,2010-02-03 15:00:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496757,37504,Unknown Product,-2,2010-02-03 15:01:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496758,48173A,DOOR MAT BLUE FLOCK,-2,2010-02-03 15:02:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496760,72809,Unknown Product,-2,2010-02-03 15:03:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496759,72798B,Unknown Product,-2,2010-02-03 15:03:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496761,79057B,Unknown Product,-2,2010-02-03 15:03:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496763,84341A,Unknown Product,-2,2010-02-03 15:04:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496762,79082C,Unknown Product,-2,2010-02-03 15:04:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496764,84585L,Unknown Product,-2,2010-02-03 15:05:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496766,84699,Unknown Product,-2,2010-02-03 15:06:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496765,84672A,Unknown Product,-2,2010-02-03 15:06:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496767,84752B,Unknown Product,-2,2010-02-03 15:07:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496769,84845A,HOLLYHOCK SQUARE HANDY TIN,-2,2010-02-03 15:08:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496776,85051,Unknown Product,-2,2010-02-03 15:55:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496777,85056,Unknown Product,-2,2010-02-03 15:56:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496778,85077,KISSING REINDEER TABLE RUNNER,-2,2010-02-03 15:57:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496779,85171,S/2 HYACINTH BULB CANDLES,-2,2010-02-03 15:58:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496780,16248A,Unknown Product,-3,2010-02-03 15:59:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496781,18096B,Unknown Product,-3,2010-02-03 16:00:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496782,21227,Unknown Product,-3,2010-02-03 16:02:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496784,70037L,Unknown Product,-3,2010-02-03 16:04:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496785,35473,Unknown Product,-3,2010-02-03 16:05:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496789,16065A,Unknown Product,-2,2010-02-03 16:44:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496790,18010,ASSORTED FRAGRANCE BATH CONFETTI,-2,2010-02-03 16:45:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496791,21183,Unknown Product,-2,2010-02-03 16:45:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496793,37432,MUG PINK AND PURPLE ARABIC DESIGN,-2,2010-02-03 16:46:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496794,84648,NEW BAROQUE WALL MIRROR,-1,2010-02-03 16:47:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496795,84705E,Unknown Product,-2,2010-02-03 16:48:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496796,84825,Unknown Product,-2,2010-02-03 16:48:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496797,84933A,LARGE GREEN PEONY FOLDING STOOL,-2,2010-02-03 16:49:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496798,90197A,Unknown Product,-2,2010-02-03 16:50:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496799,85069,CREAM SWEETHEART DOUBLE SHELF,-2,2010-02-03 16:50:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-03,2010,2,2,True,PRICE_ZERO,True
496806,79315B,Unknown Product,-3,2010-02-04 09:39:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-04,2010,2,3,True,PRICE_ZERO,True
496807,72754D,F FAIRY POTPOURRI CUSHIONS SUMMER,-3,2010-02-04 09:41:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-04,2010,2,3,True,PRICE_ZERO,True
496808,79070B,Unknown Product,-3,2010-02-04 09:42:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-04,2010,2,3,True,PRICE_ZERO,True
496809,84460A,Unknown Product,-3,2010-02-04 09:43:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-04,2010,2,3,True,PRICE_ZERO,True
496810,84750C,Unknown Product,-3,2010-02-04 09:43:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-04,2010,2,3,True,PRICE_ZERO,True
496811,84810C,Unknown Product,-3,2010-02-04 09:44:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-04,2010,2,3,True,PRICE_ZERO,True
496812,84938,Unknown Product,-3,2010-02-04 09:44:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-04,2010,2,3,True,PRICE_ZERO,True
496813,85105,Unknown Product,-3,2010-02-04 09:45:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-04,2010,2,3,True,PRICE_ZERO,True
496814,DCGS0060,Unknown Product,-3,2010-02-04 09:46:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-04,2010,2,3,True,PRICE_ZERO,True
496815,16192,PINK BALLET OPENING CUBE BOX,-4,2010-02-04 09:47:00,0.0,,United Kingdom,RETURN,True,recovered,2010-02-04,2010,2,3,True,PRICE_ZERO,True
496844,21170,Unknown Product,-4,2010-02-04 11:30:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-04,2010,2,3,True,PRICE_ZERO,True
496845,35442,Unknown Product,-4,2010-02-04 11:32:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-04,2010,2,3,True,PRICE_ZERO,True
496846,35960,Unknown Product,-4,2010-02-04 11:33:00,0.0,,United Kingdom,RETURN,False,unknown,2010-02-04,2010,2,3,True,PRICE_ZERO,True
